PLATFORMID,NETWORKTYPE,OBSERVATIONTIME,REPORTTYPECODE,LATITUDE,LONGITUDE,MONTH,SECURITYID,DISTRIBUTIONCD,STATIONMODE,PLATFORMHEIGHT,CALLLETTER,VERSION,WINDDIRECTION,WINDDIRECTIONQC,WINDCONDITIONS,WINDCONDITIONSQC,WINDSPEED,WINDSPEEDQC,STARTDIRECTION,ENDDIRECTION,WINDGUSTSPEED,WINDGUSTSPEEDQC,WINDMEASUREMENTMODE,CLOUDCEILING,CLOUDCEILINGQC,CEILINGDETERMINATION,CEILINGDETERMINATIONQC,CLOUDCAVOK,CLOUDCAVOKQC,VISIBILITY,VISIBILITYQC,VISIBILITYTYPE,VISIBILITYTYPEQC,AIRTEMPERATURE,AIRTEMPERATUREQC,DEWPOINTTEMPERATURE,DEWPOINTTEMPERATUREQC,SEALEVELPRESSURE,SEALEVELPRESSUREQC,OBSERVATIONPERIODPP1,OBSERVATIONPERIODPP1QC,PRECIPAMOUNT1,PRECIPAMOUNT1QC,PRECIPCONDITION1,PRECIPCONDITION1QC,OBSERVATIONPERIODPP2,OBSERVATIONPERIODPP2QC,PRECIPAMOUNT2,PRECIPAMOUNT2QC,PRECIPCONDITION2,PRECIPCONDITION2QC,OBSERVATIONPERIODPP3,OBSERVATIONPERIODPP3QC,PRECIPAMOUNT3,PRECIPAMOUNT3QC,PRECIPCONDITION3,PRECIPCONDITION3QC,OBSERVATIONPERIODPP4,OBSERVATIONPERIODPP4QC,PRECIPAMOUNT4,PRECIPAMOUNT4QC,PRECIPCONDITION4,PRECIPCONDITION4QC,PRECIPHISTDUR,PRECIPHISTDURQC,PRECIPHISTCHAR,PRECIPHISTCHARQC,PRECIPDISC,PRECIPDISCQC,PRECIPBOGUS,PRECIPBOGUSQC,PRECIPAMOUNTSD,PRECIPAMOUNTSDQC,PRECIPCONDITIONSD,PRECIPCONDITIONSDQC,DEPTHWTREQUIV,DEPTHWTREQUIVQC,DEPTHWECOND,DEPTHWECONDQC,HAILSIZE,PRECIPAMOUNTSF1,PRECIPAMOUNTSF1QC,PRECIPCONDITIONSF1,PRECIPCONDITIONSF1QC,OBSERVATIONPERIODSF1,OBSERVATIONPERIODSF1QC,PRECIPAMOUNTSF2,PRECIPAMOUNTSF2QC,PRECIPCONDITIONSF2,PRECIPCONDITIONSF2QC,OBSERVATIONPERIODSF2,OBSERVATIONPERIODSF2QC,PRECIPAMOUNTSF3,PRECIPAMOUNTSF3QC,PRECIPCONDITIONSF3,PRECIPCONDITIONSF3QC,OBSERVATIONPERIODSF3,OBSERVATIONPERIODSF3QC,PRECIPAMOUNTSF4,PRECIPAMOUNTSF4QC,PRECIPCONDITIONSF4,PRECIPCONDITIONSF4QC,OBSERVATIONPERIODSF4,OBSERVATIONPERIODSF4QC,PRESENTMANUAL1,PRESENTMANUAL1QC,PRESENTMANUAL2,PRESENTMANUAL2QC,PRESENTMANUAL3,PRESENTMANUAL3QC,PRESENTMANUAL4,PRESENTMANUAL4QC,PRESENTMANUAL5,PRESENTMANUAL5QC,PRESENTMANUAL6,PRESENTMANUAL6QC,PRESENTMANUAL7,PRESENTMANUAL7QC,PRESENTAUTOMATED1,PRESENTAUTOMATED1QC,PRESENTAUTOMATED2,PRESENTAUTOMATED2QC,PRESENTAUTOMATED3,PRESENTAUTOMATED3QC,PASTMANUAL1,PASTMANUAL1QC,WXPASTPERIOD1,WXPASTPERIOD1QC,PASTMANUAL2,PASTMANUAL2QC,WXPASTPERIOD2,WXPASTPERIOD2QC,PASTAUTOMATED1,PASTAUTOMATED1QC,WXPASTAUTOPERIOD1,WXPASTAUTOPERIOD1QC,PASTAUTOMATED2,PASTAUTOMATED2QC,WXPASTAUTOPERIOD2,WXPASTAUTOPERIOD2QC,RUNWAYENDBEARING,RUNWAYDESIGNATOR,RUNWAYVISUALRANGE,CLOUDCOVER,CLOUDCOVERQC,CLOUDCOVERLO,CLOUDCOVERLOQC,CLOUDBASEHEIGHT,CLOUDBASEHEIGHTQC,CLOUDTYPELO,CLOUDTYPELOQC,CLOUDTYPEMID,CLOUDTYPEMIDQC,CLOUDTYPEHI,CLOUDTYPEHIQC,SUNSHINE,SURFACECODE,SURFACECODEQC,SOILTEMPERATURE,SOILTEMPERATUREQC,SOILDEPTH,OBSERVATIONPERIODSOILT,OBSERVATIONPERIODSOILTQC,ALTIMETERSETTING,ALTIMETERSETTINGQC,STATIONPRESSURE,STATIONPRESSUREQC,PRESSURETENDENCY,PRESSURETENDENCYQC,PRESSURE3HOURCHG,PRESSURE3HOURCHGQC,PRESSURE24HOURCHG,PRESSURE24HOURCHGQC,PRESSURETREND,ISOBARICSURFACE,ISOBARICSURFACEQC,ISOBARICSURFACEHEIGHT,ISOBARICSURFACEHEIGHTQC,SEASURFACETEMP,SEASURFACETEMPQC,REMARKSYN,REMARKMET,REMARKAWY,HORIZONTALDATUM,VERTICALDATUM,LIGHTNINGFREQUENCY,RECEIPTDTG,INSERTIONTIME,BLKSTN
KRDM,ICAO ,1/10/1994 11:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,-2.8,1,-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.7,1,,,2,1,3.7,1,,,,,,,,,,,,CLR BLO 120 SLP 237,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 12:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,210,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,-2.3,1,-3.9,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.4,1,,,2,1,4.7,1,,,,,,,,,,,,CLR BLO 120 SLP 247/ 500 27,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 13:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,120,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,-1.7,1,-4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.7,1,,,2,1,3.3,1,,,,,,,,,,,,CLR BLO 120 SLP 233,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 14:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,-2.8,1,-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,1,,,2,1,3.5,1,,,,,,,,,,,,CLR BLO 120 SLP 235,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 15:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,-2.3,1,-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.3,1,,,2,1,3.7,1,,,,,,,,,,,,CLR BLO 120 SLP 237/ 810,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 16:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,270,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,-3.4,1,-5.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.7,1,,,2,1,3.9,1,,,,,,,,,,,,CLR BLO 120 SLP 239,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 17:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,110,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,-2.3,1,-3.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.3,1,,,2,1,3.9,1,,,,,,,,,,,,CLR BLO 120 SLP 239,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 18:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,-0.6,1,-2.3,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,1,,,2,1,4.1,1,,,,,,,,,,,,CLR BLO 120 SLP 241/ 307 26,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 19:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,80,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,1.1,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.7,1,,,2,1,3,1,,,,,,,,,,,,CLR BLO 120 SLP 230,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 20:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,110,1,N,,2,1,,,,,,,,,,N,,16093,1,N,1,1.6,1,-2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,1,,,2,1,2.6,1,,,,,,,,,,,,CLR BLO 120 SLP 226,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 21:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,140,1,N,,2.5,1,,,,,,,,,,N,,16093,1,N,1,3.3,1,-3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.6,1,,,2,1,1.9,1,,,,,,,,,,,,CLR BLO 120 SLP 219/ 719,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 22:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,80,1,N,,3,1,,,,,,,,,,N,,16093,1,N,1,3.8,1,-2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.3,1,,,2,1,0.9,1,,,,,,,,,,,,CLR BLO 120 SLP 209,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/10/1994 23:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,22000,1,,,N,,16093,1,N,1,6.6,1,-2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1018,1,,,7,1,2,1,,,,,,,,,,,,SLP 197,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,190,1,N,,6.1,1,,,9.2,1,,22000,1,,,N,,16093,1,N,1,6.6,1,-4.5,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,9,1,5,1,,,,,,,,,,,1017.3,1,,,6,1,1.9,1,,,,,,,,,,,,SLP 195/ 619,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 1:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,210,1,N,,3,1,,,,,,2400,1,M,,N,,16093,1,N,1,6.6,1,-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,1018,1,,,7,1,0.3,1,,,,,,,,,,,,SLP 191/CASCDS PTLY OBSCD,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 2:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,210,1,N,,4.1,1,,,,,,2400,1,,,N,,16093,1,N,1,6.1,1,-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,1018,1,,,4,1,0,1,,,,,,,,,,,,SLP 191/CASCDS PTLY OBSCD,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 3:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,210,1,N,,5.6,1,,,,,,1500,1,,,N,,16093,1,N,1,5,1,-3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,7,1,2,1,,,,,,,,,,,1018.6,1,,,0,1,0,1,,,,,,,,,,,,SLP 172/ 000,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 4:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,210,1,N,,3.6,1,,,7.2,1,,1290,1,,,N,,16093,1,N,1,4.4,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1018.3,1,,,2,1,0.5,1,,,,,,,,,,,,SLP 205/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 5:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,170,1,N,,3,1,,,,,,1230,1,M,,N,,16093,1,N,1,3.3,1,-1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1019,1,,,2,1,0.4,1,,,,,,,,,,,,SLP 204/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 6:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,210,1,N,,2,1,,,,,,1110,1,,,N,,16093,1,N,1,2.7,1,-1.2,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1020,1,,,2,1,1,1,,,,,,,,,,,,SLP 210/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 7:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,160,1,N,,3,1,,,,,,2400,1,,,N,,16093,1,N,1,2.7,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1019.3,1,,,2,1,1,1,,,,,,,,,,,,SLP 210/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 8:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,60,1,N,,1.5,1,,,,,,1800,1,,,N,,16093,1,N,1,2.7,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1020,1,,,2,1,1,1,,,,,,,,,,,,SLP 210/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 9:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,20,1,N,,3,1,,,,,,1500,1,,,N,,16093,1,N,1,2.2,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,1020.7,1,,,2,1,1.7,1,,,,,,,,,,,,SLP 217/ 310/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 10:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,1800,1,,,N,,16093,1,N,1,1.1,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,1021.7,1,,,2,1,2.6,1,,,,,,,,,,,,SLP 226/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 11:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,1500,1,,,N,,16093,1,N,1,1.6,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1022,1,,,2,1,3.1,1,,,,,,,,,,,,SLP 231/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 12:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,170,1,N,,1.5,1,,,,,,22000,1,,,N,,16093,1,N,1,0.5,1,-1.7,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1022.7,1,,,2,1,3.5,1,,,,,,,,,,,,SLP 235/ 219 34/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 13:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,1500,1,,,N,,16093,1,N,1,0.5,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,1023,1,,,2,1,3.9,1,,,,,,,,,,,,SLP 239/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 14:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,190,1,N,,1.5,1,,,,,,1140,1,M,,N,,16093,1,N,1,0,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,1023.7,1,,,2,1,4.7,1,,,,,,,,,,,,SLP 247/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 15:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,180,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,-0.6,1,-2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.4,1,,,2,1,1.7,1,,,,,,,,,,,,CLR BLO 120 SLP 255/ 215/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 16:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,160,1,N,,2.5,1,,,,,,,,,,N,,16093,1,N,1,-1.2,1,-2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.1,1,,,2,1,2,1,,,,,,,,,,,,CLR BLO 120 SLP 255/ 215/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 17:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,1.1,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.7,1,,,2,1,2,1,,,,,,,,,,,,CLR BLO 120 SLP 265,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 18:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,160,1,N,,1.5,1,,,,,,22000,1,,,N,,16093,1,N,1,5.5,1,0,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1026.8,1,,,8,1,2.4,1,,,,,,,,,,,,SLP S80/ 824 30,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 19:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,7.2,1,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.1,1,,,2,1,2,1,,,,,,,,,,,,CLR BLO 120 SLP 282,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 20:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,130,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,8.8,1,-0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.1,1,,,2,1,1.4,1,,,,,,,,,,,,CLR BLO 120 SLP 280,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 21:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,8.8,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.1,1,,,2,1,0.3,1,,,,,,,,,,,,CLR BLO 120 SLP 276/ 000,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 22:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,22000,1,,,N,,16093,1,N,1,9.4,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1026.8,1,,,7,1,0.3,1,,,,,,,,,,,,SLP 277,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/11/1994 23:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,350,1,N,,3.6,1,,,,,,,,,,N,,16093,1,N,1,8.3,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.4,1,,,2,1,0.3,1,,,,,,,,,,,,CLR BLO 120 SLP 285,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/12/1994,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,6.6,1,-0.6,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.1,1,,,2,1,1,1,,,,,,,,,,,,CLR BLO 120 SLP 289/ 210 49,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/12/1994 1:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,140,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,5,1,-1.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.1,1,,,2,1,1.4,1,,,,,,,,,,,,CLR BLO 120 SLP 297,,,,,9/15/2012 15:38,726835
